1861.7,1866,0,2.29,55.896,24.311,31.666
2485.1,2485.9,0,67.84,91.372,99.062,31.838
2485.5,1864.9,0,46.381,69.544,51.37,31.427
0,0,0,0,0,0,0
0.0093998,0.0093677,0,0.0049807,0.0017878,9.7156e-05,2.2609e-05
0.00012725,0.00012721,0,0.0024352,0.0017391,0.0038258,0.0016106
0.00021205,0.005317,0,0.014149,0.0035729,0.010446,0.00015857
