289.6,288.2,0,58.247,24.316,31.664,33.415
385.2,385.8,1.6,87.211,100.49,30.579,101.5
385.1,374.6,0,70.212,38.456,31.263,39.462
0,0,0,0,0,0,0
0.015545,0.015327,0,0.0051752,0.00018567,0.00019816,0.00032401
0.0010946,0.0010929,0.79057,0.0057661,4.654e-05,0.0034798,0.00017519
0.00082116,0.0073593,0,0.010708,0.038746,0.00038412,0.037098
