288.6,289.4,0,55.805,24.306,31.667,33.404
385.2,385.8,0,91.349,98.91,31.823,69.461
385.6,286.9,0,69.061,49.911,31.425,47.715
0,0,0,0,0,0,0
0.020414,0.020358,0,0.0060683,0.00028422,2.3652e-16,0.00027913
0.0010946,0.0010929,0,0.0069155,0.012793,0.0016432,0.041725
0.0013392,0.02042,0,0.0099286,0.036908,0.0014506,0.060602
